Name,Ref,ERP002469,ERP003612,ERP004605,ERP005534,ERP005860,ERP005989,ERP008729,ERP009131,ERP010700,ERP012177,ERP012929,ERP012929a,ERP012929b,ERP013562,ERP013933,ERP016813,SRP008047,SRP011011,SRP045211,SRP056054,SRP066479,SRP067325,SRP069019,SRP076620,SRP080787,SRP090628,SRP090628a,SRP090628b,SRP096283,SRP096283a,SRP096283b,SRP100446,SRP100575
SRP066479,0.49511209566323067,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5193782009757371,0.6024051583314429,0.43866064715797176,0.5579876510995325,0.6637167949848484,0.6392360623675195,0.6866312264309654,-1.0,0.7582974971976985,0.7113448167531309,0.5379941613839141,0.5664979042469145
SRP067325,0.5870190050267642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7496126107178012,0.8025084467439055,0.7784344309132004,0.8523761866095457,0.8083482635430611,0.8418263589050698,-1.0,0.873996364132655,0.8443031633646413,0.7797515289431224,0.7997937857577251
SRP069019,0.7177568848947262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6836127754684618,0.6946909439895327,0.7763878355406632,0.7861359357891813,0.7989493332498514,-1.0,0.8722841922472543,0.8004416014773865,0.75641612434625,0.7127475010249074
SRP076620,0.6379520748746443,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6051526021251337,0.8773144321584244,0.8631164764032616,0.8852357790495448,-1.0,0.8849936357988976,0.8452472717289206,0.7682409676725497,0.8058607841397581
SRP080787,0.6388913254414789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8036794322815313,0.7696193011434375,0.8352319988425704,-1.0,0.9281426518879522,0.9272654153311888,0.6903241696421601,0.7714955549548552
SRP090628,0.8062942698349146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9648783505695716,0.956343932497177,-1.0,0.9347645905427593,0.9241423738274189,0.8672941782233149,0.8905357948565109
SRP090628a,0.8186502529146433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8999865544453556,-1.0,0.9301191513419295,0.9033561660040211,0.8395460503251625,0.8614639272638691
SRP090628b,0.8148777515928465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9257945589759172,0.9061215151498738,0.8624667289166281,0.8617147054148717
SRP096283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
SRP096283a,0.8141186317781733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9431942205452873,0.8579317445009631,0.9022626339257024
SRP096283b,0.8238504965385646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8302953082755656,0.8627454449653104
